dividendyield2,mkt_cap_ard,or_ttm,pcf_ocf_ttm,pe_ttm,profit_ttm,ps_ttm,date
1.7024,2.74734342046e+13,,6.517,14.2227,,1.1967,2012-05-31
1.7428,2.74849017204e+13,,6.5196,14.2269,,1.1971,2012-06-01
1.6215,2.75227691685e+13,,6.5296,14.2394,,1.1983,2012-06-02
1.6167,2.75227691685e+13,,6.5296,14.2394,,1.1983,2012-06-03
1.6286,2.67495977366e+13,,6.3452,13.8463,,1.1651,2012-06-04
1.6326,2.67751345473e+13,,6.3511,13.8579,,1.1661,2012-06-05
1.6447,2.67528262072e+13,,6.3458,13.8463,,1.1652,2012-06-06
1.6658,2.65958551439e+13,,6.3086,13.7651,,1.1583,2012-06-07
1.8112,2.6466535633e+13,,6.2778,13.6975,,1.1527,2012-06-08
1.8515,2.65042566845e+13,,6.2877,13.7102,,1.1538,2012-06-09
1.8082,2.65042566845e+13,,6.2877,13.7102,,1.1538,2012-06-10
1.6299,2.67919900286e+13,,6.3552,13.8646,,1.1668,2012-06-11
1.7318,2.66470146123e+13,,6.3193,13.7793,,1.16,2012-06-12
1.7352,2.70189913577e+13,,6.4075,13.9709,,1.1762,2012-06-13
1.8029,2.6780686237e+13,,6.3509,13.8477,,1.1658,2012-06-14
2.0335,2.68931082811e+13,,6.3774,13.9051,,1.1707,2012-06-15
1.8402,2.69270279274e+13,,6.3866,13.9166,,1.1716,2012-06-16
1.793,2.69270279274e+13,,6.3866,13.9166,,1.1716,2012-06-17
1.7128,2.7043055758e+13,,6.413,13.9826,,1.1772,2012-06-18
1.7423,2.68829448876e+13,,6.3748,13.8989,,1.1702,2012-06-19
1.7639,2.6821357714e+13,,6.3602,13.8671,,1.1675,2012-06-20
1.879,2.64671784747e+13,,6.2762,13.684,,1.1521,2012-06-21
1.8713,2.65010981209e+13,,6.2854,13.6955,,1.153,2012-06-22
1.8489,2.65010981209e+13,,6.2854,13.6955,,1.153,2012-06-23
1.8035,2.65010981209e+13,,6.2854,13.6955,,1.153,2012-06-24
1.8148,2.59253491831e+13,,6.1478,13.4038,,1.1285,2012-06-25
1.848,2.58988417631e+13,,6.1415,13.3901,,1.1273,2012-06-26
1.9119,2.58631424683e+13,,6.133,13.3716,,1.1258,2012-06-27
1.933,2.56294762742e+13,,6.0773,13.2496,,1.1156,2012-06-28
1.911,2.59787732744e+13,,6.1602,13.4302,,1.1308,2012-06-29
1.8877,2.60126929206e+13,2.33250047408e+13,6.1693,13.4418,1.92790651605e+12,1.1318,2012-06-30
1.8873,2.60126929206e+13,,6.1693,13.4421,,1.1318,2012-07-01
1.8548,2.60649268797e+13,,6.1806,13.475,,1.1346,2012-07-02
1.8767,2.61196596114e+13,,6.1934,13.5026,,1.1369,2012-07-03
1.8866,2.607833023e+13,,6.1836,13.4813,,1.1351,2012-07-04
1.9165,2.5754170867e+13,,6.1067,13.3133,,1.121,2012-07-05
1.922,2.6087074388e+13,,6.1864,13.4798,,1.1352,2012-07-06
1.9355,2.61189483537e+13,,6.1952,13.49,,1.1361,2012-07-07
1.9294,2.61189483537e+13,,6.1952,13.49,,1.1361,2012-07-08
1.9669,2.54970713538e+13,,6.0465,13.1744,,1.1095,2012-07-09
1.9995,2.5391698087e+13,,6.0216,13.1226,,1.1047,2012-07-10
1.9971,2.55222035076e+13,,6.0524,13.1864,,1.1104,2012-07-11
1.9981,2.56998077829e+13,,6.0945,13.2777,,1.1174,2012-07-12
2.0131,2.5671083032e+13,,6.0875,13.2615,,1.1161,2012-07-13
2.017,2.57028614288e+13,,6.0964,13.2723,,1.117,2012-07-14
1.9988,2.57028614288e+13,,6.0964,13.2723,,1.117,2012-07-15
2.0368,2.51379836198e+13,,5.9625,12.9805,,1.0924,2012-07-16
2.0423,2.52895202845e+13,,5.9981,13.0577,,1.0985,2012-07-17
2.0438,2.53739121678e+13,,6.0179,13.1012,,1.102,2012-07-18
2.0242,2.55639741163e+13,,6.063,13.1994,,1.1103,2012-07-19
2.0839,2.53664726721e+13,,6.0154,13.1007,,1.1017,2012-07-20
2.0921,2.53664726721e+13,,6.0148,13.1012,,1.1017,2012-07-21
2.0777,2.53664726721e+13,,6.0148,13.1012,,1.1017,2012-07-22
2.0976,2.50542260143e+13,,5.9408,12.9403,,1.088,2012-07-23
2.0938,2.51335315428e+13,,5.9596,12.9801,,1.0912,2012-07-24
2.1051,2.50046306059e+13,,5.9293,12.9141,,1.0855,2012-07-25
2.1229,2.48828389036e+13,,5.8996,12.8525,,1.0799,2012-07-26
2.1252,2.48849389039e+13,,5.8972,12.8532,,1.0799,2012-07-27
2.1392,2.48829646566e+13,,5.8963,11.6245,,0.9797,2012-07-28
2.1379,2.48829646566e+13,,5.8963,11.6245,,0.9797,2012-07-29
2.1587,2.46246037047e+13,,5.8345,12.7219,,1.0685,2012-07-30
2.1805,2.45521742866e+13,,5.8157,12.6812,,1.065,2012-07-31
2.1565,2.48197818436e+13,,5.8686,12.8166,,1.0765,2012-08-01
2.1667,2.46698709361e+13,,5.8338,12.7392,,1.07,2012-08-02
2.1611,2.49640377802e+13,,5.903,12.8921,,1.0827,2012-08-03
2.1684,2.49640377802e+13,,5.9026,12.8898,,1.0827,2012-08-04
2.168,2.49640377802e+13,,5.9026,12.8898,,1.0827,2012-08-05
2.1371,2.52835003173e+13,,5.9779,13.0543,,1.0965,2012-08-06
2.1306,2.53529184611e+13,,5.9991,13.0877,,1.0988,2012-08-07
2.1292,2.5386399696e+13,,6.0047,13.0987,,1.0993,2012-08-08
2.1173,2.5598359706e+13,,6.0533,13.2097,,1.1084,2012-08-09
2.1234,2.55447773963e+13,,5.7444,13.1566,,1.105,2012-08-10
2.1241,2.55447773963e+13,,5.7373,13.1719,,1.1048,2012-08-11
2.1241,2.55447773963e+13,,5.7373,13.1719,,1.1048,2012-08-12
2.1577,2.51371594824e+13,,5.6446,12.9626,,1.0872,2012-08-13
2.1561,2.52319759079e+13,,5.6607,13.0155,,1.0907,2012-08-14
2.1774,2.49871179424e+13,,5.6371,12.8829,,1.0797,2012-08-15
2.186,2.48811828523e+13,,5.5387,12.8224,,1.0747,2012-08-16
2.1892,2.48928147969e+13,,5.5446,12.8451,,1.0745,2012-08-17
2.1945,2.48928147969e+13,,5.3309,12.8467,,1.0741,2012-08-18
2.1942,2.48928147969e+13,,5.3309,12.8467,,1.0741,2012-08-19
2.1974,2.48438128423e+13,,5.3191,12.8228,,1.0717,2012-08-20
2.1816,2.50254570168e+13,,5.346,12.9256,,1.0792,2012-08-21
2.1948,2.48904196268e+13,,5.3114,12.8669,,1.073,2012-08-22
2.1888,2.49636178689e+13,,5.3194,12.9138,,1.0757,2012-08-23
2.2143,2.4653926803e+13,,4.9723,12.7734,,1.0594,2012-08-24
2.2105,2.46824490986e+13,,4.9999,12.7746,,1.0598,2012-08-25
2.2104,2.46824490986e+13,,4.9999,12.7746,,1.0598,2012-08-26
2.2509,2.42680415943e+13,,4.9023,12.5773,,1.0401,2012-08-27
2.2349,2.4446133417e+13,,4.922,12.6554,,1.0463,2012-08-28
2.255,2.42480931827e+13,,4.9178,12.5958,,1.0383,2012-08-29
2.2663,2.41625387144e+13,,4.9455,12.507,,1.032,2012-08-30
2.2675,2.41352377486e+13,,4.3538,12.4905,,1.0304,2012-08-31
2.2671,2.41352377486e+13,,4.3538,12.4905,,1.0304,2012-09-01
2.2671,2.41352377486e+13,,4.3538,12.4905,,1.0304,2012-09-02
2.2404,2.43464583206e+13,,4.3919,12.5998,,1.0394,2012-09-03
2.2749,2.4136241925e+13,,4.354,12.4911,,1.0304,2012-09-04
2.2745,2.41205340781e+13,,4.3508,12.4809,,1.0295,2012-09-05
2.2557,2.43094060307e+13,,4.3845,12.5768,,1.0375,2012-09-06
2.1733,2.5205018674e+13,,4.5461,13.0401,,1.0757,2012-09-07
2.1738,2.5205018674e+13,,4.5461,13.0401,,1.0757,2012-09-08
2.1732,2.5205018674e+13,,4.5461,13.0401,,1.0757,2012-09-09
2.1617,2.53106177439e+13,,4.5651,13.0947,,1.0802,2012-09-10
2.1744,2.51684810742e+13,,4.5394,13.0199,,1.0741,2012-09-11
2.1663,2.5249122273e+13,,4.5539,13.0613,,1.0776,2012-09-12
2.188,2.50213915688e+13,,4.5128,12.9435,,1.0679,2012-09-13
2.1805,2.51274085483e+13,,4.5321,13.0024,,1.0728,2012-09-14
2.1807,2.51274085483e+13,,4.5321,13.0024,,1.0728,2012-09-15
2.06,2.51274085483e+13,,4.5321,13.0024,,1.0728,2012-09-16
2.1093,2.4551313262e+13,,4.4282,12.7042,,1.0482,2012-09-17
2.1618,2.4348639147e+13,,4.3916,12.5994,,1.0395,2012-09-18
2.2686,2.4461728198e+13,,4.412,12.6579,,1.0443,2012-09-19
2.2894,2.39176384381e+13,,4.3138,12.3757,,1.0211,2012-09-20
2.29,2.38869672095e+13,,4.3082,12.3595,,1.0198,2012-09-21
2.2908,2.38869672095e+13,,4.3082,12.3595,,1.0198,2012-09-22
2.2907,2.38869672095e+13,,4.3082,12.3595,,1.0198,2012-09-23
2.2792,2.39847823041e+13,,4.3258,12.4102,,1.024,2012-09-24
2.2868,2.39098209054e+13,,4.3123,12.3714,,1.0208,2012-09-25
2.3239,2.35647886783e+13,,4.2501,12.1929,,1.006,2012-09-26
2.2679,2.4182591985e+13,,4.3615,12.5117,,1.0324,2012-09-27
2.2323,2.45634505801e+13,,4.4302,12.7088,,1.0486,2012-09-28
2.2322,2.45634505801e+13,,4.4302,12.7088,,1.0486,2012-09-29
2.2296,2.45634505801e+13,2.37266774444e+13,4.4302,12.7088,1.91802666173e+12,1.0486,2012-09-30
2.2295,2.45634505801e+13,,4.4302,12.7088,,1.0486,2012-10-01
2.2295,2.45634505801e+13,,4.4302,12.7088,,1.0486,2012-10-02
2.2295,2.45634505801e+13,,4.4302,12.7088,,1.0486,2012-10-03
2.2295,2.45634505801e+13,,4.4302,12.7088,,1.0486,2012-10-04
2.2295,2.45634505801e+13,,4.4302,12.7088,,1.0486,2012-10-05
